"nfeatures","n_pcs","resolution","silhouette","modularity"
1200,5,0.2,0.373489974231392,0.559054158827951
1200,5,0.22,0.373489974231392,0.559054158827951
1200,5,0.24,0.373489974231392,0.559054158827951
1200,5,0.26,0.373489974231392,0.559054158827951
1200,5,0.28,0.373489974231392,0.559054158827951
1200,5,0.3,0.37110089076016,0.55939051200153
1200,5,0.32,0.37110089076016,0.55939051200153
1200,5,0.34,0.37110089076016,0.55939051200153
1200,5,0.36,0.37110089076016,0.55939051200153
1200,5,0.38,0.37110089076016,0.55939051200153
1200,5,0.4,0.37110089076016,0.55939051200153
1200,5,0.42,0.37110089076016,0.55939051200153
1200,5,0.44,0.311218619690057,0.571580047683506
1200,5,0.46,0.311203245972856,0.572984638674341
1200,5,0.48,0.294289526612521,0.610138797812936
1200,5,0.5,0.296622139821074,0.61044893814358
1200,5,0.52,0.294289526612521,0.610138797812936
1200,5,0.54,0.296400891035181,0.609874012717049
1200,5,0.56,0.296400891035181,0.609874012717049
1200,5,0.58,0.296400891035181,0.609874012717049
1200,5,0.6,0.299318751063195,0.61074530338838
1200,5,0.62,0.299318751063195,0.61074530338838
1200,5,0.64,0.299318751063195,0.61074530338838
1200,5,0.66,0.299318751063195,0.61074530338838
1200,5,0.68,0.293475828576767,0.599988898372262
1200,5,0.7,0.293475828576767,0.599988898372262
1200,5,0.72,0.293475828576767,0.599988898372262
1200,5,0.74,0.293475828576767,0.599988898372262
1200,5,0.76,0.293475828576767,0.599988898372262
1200,5,0.78,0.293475828576767,0.599988898372262
1200,5,0.8,0.293475828576767,0.599988898372262
1200,5,0.82,0.293475828576767,0.599988898372262
1200,5,0.84,0.293475828576767,0.599988898372262
1200,5,0.86,0.293475828576767,0.599988898372262
1200,5,0.88,0.293475828576767,0.599988898372262
1200,5,0.9,0.293475828576767,0.599988898372262
1200,5,0.92,0.293475828576767,0.599988898372262
1200,5,0.94,0.293475828576767,0.599988898372262
1200,5,0.96,0.293475828576767,0.599988898372262
1200,5,0.98,0.293475828576767,0.599988898372262
1200,5,1,0.293475828576767,0.599988898372262
1250,5,0.2,0.374984791878634,0.545557589314981
1250,5,0.22,0.374984791878634,0.545557589314981
1250,5,0.24,0.367608000291615,0.535463924197276
1250,5,0.26,0.367608000291615,0.535463924197276
1250,5,0.28,0.374984791878634,0.545557589314981
1250,5,0.3,0.374984791878634,0.545557589314981
1250,5,0.32,0.374984791878634,0.545557589314981
1250,5,0.34,0.354558917722924,0.559883378568514
1250,5,0.36,0.354558917722924,0.559883378568514
1250,5,0.38,0.354558917722924,0.559883378568514
1250,5,0.4,0.301814519806504,0.602769748143845
1250,5,0.42,0.302039318630732,0.599597806231596
1250,5,0.44,0.301814519806504,0.602769748143845
1250,5,0.46,0.301814519806504,0.602769748143845
1250,5,0.48,0.301814519806504,0.602769748143845
1250,5,0.5,0.301814519806504,0.602769748143845
1250,5,0.52,0.301814519806504,0.602769748143845
1250,5,0.54,0.301814519806504,0.602769748143845
1250,5,0.56,0.301814519806504,0.602769748143845
1250,5,0.58,0.301814519806504,0.602769748143845
1250,5,0.6,0.301814519806504,0.602769748143845
1250,5,0.62,0.301814519806504,0.602769748143845
1250,5,0.64,0.301814519806504,0.602769748143845
1250,5,0.66,0.301814519806504,0.602769748143845
1250,5,0.68,0.301814519806504,0.602769748143845
1250,5,0.7,0.301814519806504,0.602769748143845
1250,5,0.72,0.301814519806504,0.602769748143845
1250,5,0.74,0.299082754061733,0.601723718245547
1250,5,0.76,0.299082754061733,0.601723718245547
1250,5,0.78,0.299082754061733,0.601723718245547
1250,5,0.8,0.299082754061733,0.601723718245547
1250,5,0.82,0.288650415968633,0.587308197099163
1250,5,0.84,0.288650415968633,0.587308197099163
1250,5,0.86,0.288650415968633,0.587308197099163
1250,5,0.88,0.288650415968633,0.587308197099163
1250,5,0.9,0.288650415968633,0.587308197099163
1250,5,0.92,0.288043868325883,0.587781772374266
1250,5,0.94,0.288043868325883,0.587781772374266
1250,5,0.96,0.288043868325883,0.587781772374266
1250,5,0.98,0.288043868325883,0.587781772374266
1250,5,1,0.288043868325883,0.587781772374266
1300,5,0.2,0.3646937542952,0.567383541189603
1300,5,0.22,0.3646937542952,0.567383541189603
1300,5,0.24,0.3646937542952,0.567383541189603
1300,5,0.26,0.3646937542952,0.567383541189603
1300,5,0.28,0.3646937542952,0.567383541189603
1300,5,0.3,0.3646937542952,0.567383541189603
1300,5,0.32,0.3646937542952,0.567383541189603
1300,5,0.34,0.3646937542952,0.567383541189603
1300,5,0.36,0.3646937542952,0.567383541189603
1300,5,0.38,0.3646937542952,0.567383541189603
1300,5,0.4,0.3646937542952,0.567383541189603
1300,5,0.42,0.3646937542952,0.567383541189603
1300,5,0.44,0.26133471435743,0.602781357551291
1300,5,0.46,0.26133471435743,0.602781357551291
1300,5,0.48,0.26133471435743,0.602781357551291
1300,5,0.5,0.26133471435743,0.602781357551291
1300,5,0.52,0.26133471435743,0.602781357551291
1300,5,0.54,0.26133471435743,0.602781357551291
1300,5,0.56,0.26133471435743,0.602781357551291
1300,5,0.58,0.26133471435743,0.602781357551291
1300,5,0.6,0.26133471435743,0.602781357551291
1300,5,0.62,0.26860297818021,0.607917832260035
1300,5,0.64,0.270200166003471,0.607639177747658
1300,5,0.66,0.270200166003471,0.607639177747658
1300,5,0.68,0.270200166003471,0.607639177747658
1300,5,0.7,0.270200166003471,0.607639177747658
1300,5,0.72,0.269454140949824,0.607924407795258
1300,5,0.74,0.269454140949824,0.607924407795258
1300,5,0.76,0.269454140949824,0.607924407795258
1300,5,0.78,0.269454140949824,0.607924407795258
1300,5,0.8,0.269454140949824,0.607924407795258
1300,5,0.82,0.284312706603902,0.599330288220465
1300,5,0.84,0.284312706603902,0.599330288220465
1300,5,0.86,0.284312706603902,0.599330288220465
1300,5,0.88,0.284312706603902,0.599330288220465
1300,5,0.9,0.284312706603902,0.599330288220465
1300,5,0.92,0.284312706603902,0.599330288220465
1300,5,0.94,0.284312706603902,0.599330288220465
1300,5,0.96,0.284312706603902,0.599330288220465
1300,5,0.98,0.284312706603902,0.599330288220465
1300,5,1,0.284312706603902,0.599330288220465
1350,5,0.2,0.36805895430147,0.546025026319728
1350,5,0.22,0.36805895430147,0.546025026319728
1350,5,0.24,0.36805895430147,0.546025026319728
1350,5,0.26,0.36805895430147,0.546025026319728
1350,5,0.28,0.36805895430147,0.546025026319728
1350,5,0.3,0.36805895430147,0.546025026319728
1350,5,0.32,0.36805895430147,0.546025026319728
1350,5,0.34,0.36805895430147,0.546025026319728
1350,5,0.36,0.36805895430147,0.546025026319728
1350,5,0.38,0.36805895430147,0.546025026319728
1350,5,0.4,0.315183275450523,0.555831763655228
1350,5,0.42,0.315183275450523,0.555831763655228
1350,5,0.44,0.276092655412567,0.605379481149021
1350,5,0.46,0.276092655412567,0.605379481149021
1350,5,0.48,0.276092655412567,0.605379481149021
1350,5,0.5,0.276092655412567,0.605379481149021
1350,5,0.52,0.276092655412567,0.605379481149021
1350,5,0.54,0.276092655412567,0.605379481149021
1350,5,0.56,0.276092655412567,0.605379481149021
1350,5,0.58,0.276092655412567,0.605379481149021
1350,5,0.6,0.276092655412567,0.605379481149021
1350,5,0.62,0.276092655412567,0.605379481149021
1350,5,0.64,0.276092655412567,0.605379481149021
1350,5,0.66,0.276092655412567,0.605379481149021
1350,5,0.68,0.276092655412567,0.605379481149021
1350,5,0.7,0.276092655412567,0.605379481149021
1350,5,0.72,0.276092655412567,0.605379481149021
1350,5,0.74,0.276092655412567,0.605379481149021
1350,5,0.76,0.276092655412567,0.605379481149021
1350,5,0.78,0.276092655412567,0.605379481149021
1350,5,0.8,0.285589378701232,0.597539618532878
1350,5,0.82,0.288159770318043,0.598687285483465
1350,5,0.84,0.285589378701232,0.597539618532878
1350,5,0.86,0.285589378701232,0.597539618532878
1350,5,0.88,0.285589378701232,0.597539618532878
1350,5,0.9,0.285589378701232,0.597539618532878
1350,5,0.92,0.285589378701232,0.597539618532878
1350,5,0.94,0.285589378701232,0.597539618532878
1350,5,0.96,0.285589378701232,0.597539618532878
1350,5,0.98,0.285589378701232,0.597539618532878
1350,5,1,0.285589378701232,0.597539618532878
1400,5,0.2,0.36480207330822,0.550678006612169
1400,5,0.22,0.36480207330822,0.550678006612169
1400,5,0.24,0.352820018059196,0.565891106205592
1400,5,0.26,0.352820018059196,0.565891106205592
1400,5,0.28,0.352820018059196,0.565891106205592
1400,5,0.3,0.359468274670027,0.567699854241986
1400,5,0.32,0.358285287191612,0.567084493078366
1400,5,0.34,0.352820018059196,0.565891106205592
1400,5,0.36,0.352820018059196,0.565891106205592
1400,5,0.38,0.358285287191612,0.567084493078366
1400,5,0.4,0.250117051169472,0.592435684688311
1400,5,0.42,0.250117051169472,0.592435684688311
1400,5,0.44,0.292662305706935,0.605475017290109
1400,5,0.46,0.292662305706935,0.605475017290109
1400,5,0.48,0.292662305706935,0.605475017290109
1400,5,0.5,0.292662305706935,0.605475017290109
1400,5,0.52,0.29489779371257,0.604146314351749
1400,5,0.54,0.29489779371257,0.604146314351749
1400,5,0.56,0.29489779371257,0.604146314351749
1400,5,0.58,0.29489779371257,0.604146314351749
1400,5,0.6,0.29489779371257,0.604146314351749
1400,5,0.62,0.292662305706935,0.605475017290109
1400,5,0.64,0.29489779371257,0.604146314351749
1400,5,0.66,0.29489779371257,0.604146314351749
1400,5,0.68,0.292662305706935,0.605475017290109
1400,5,0.7,0.29489779371257,0.604146314351749
1400,5,0.72,0.292662305706935,0.605475017290109
1400,5,0.74,0.29489779371257,0.604146314351749
1400,5,0.76,0.29489779371257,0.604146314351749
1400,5,0.78,0.29489779371257,0.604146314351749
1400,5,0.8,0.29489779371257,0.604146314351749
1400,5,0.82,0.29489779371257,0.604146314351749
1400,5,0.84,0.280596150069543,0.590299902029372
1400,5,0.86,0.280596150069543,0.590299902029372
1400,5,0.88,0.280596150069543,0.590299902029372
1400,5,0.9,0.280596150069543,0.590299902029372
1400,5,0.92,0.280596150069543,0.590299902029372
1400,5,0.94,0.280596150069543,0.590299902029372
1400,5,0.96,0.280596150069543,0.590299902029372
1400,5,0.98,0.280596150069543,0.590299902029372
1400,5,1,0.280596150069543,0.590299902029372
1450,5,0.2,0.356838033613769,0.548967286840963
1450,5,0.22,0.356838033613769,0.548967286840963
1450,5,0.24,0.356838033613769,0.548967286840963
1450,5,0.26,0.356838033613769,0.548967286840963
1450,5,0.28,0.357141462023549,0.550714909969226
1450,5,0.3,0.357141462023549,0.550714909969226
1450,5,0.32,0.357141462023549,0.550714909969226
1450,5,0.34,0.357141462023549,0.550714909969226
1450,5,0.36,0.357141462023549,0.550714909969226
1450,5,0.38,0.245475718990147,0.590292896735142
1450,5,0.4,0.245475718990147,0.590292896735142
1450,5,0.42,0.245475718990147,0.590292896735142
1450,5,0.44,0.245475718990147,0.590292896735142
1450,5,0.46,0.245475718990147,0.590292896735142
1450,5,0.48,0.28634408050003,0.602458920319991
1450,5,0.5,0.28634408050003,0.602458920319991
1450,5,0.52,0.28634408050003,0.602458920319991
1450,5,0.54,0.28634408050003,0.602458920319991
1450,5,0.56,0.28634408050003,0.602458920319991
1450,5,0.58,0.28634408050003,0.602458920319991
1450,5,0.6,0.28634408050003,0.602458920319991
1450,5,0.62,0.28634408050003,0.602458920319991
1450,5,0.64,0.28634408050003,0.602458920319991
1450,5,0.66,0.28634408050003,0.602458920319991
1450,5,0.68,0.287221702330168,0.602064564100674
1450,5,0.7,0.287221702330168,0.602064564100674
1450,5,0.72,0.287221702330168,0.602064564100674
1450,5,0.74,0.287221702330168,0.602064564100674
1450,5,0.76,0.287221702330168,0.602064564100674
1450,5,0.78,0.287221702330168,0.602064564100674
1450,5,0.8,0.287221702330168,0.602064564100674
1450,5,0.82,0.287221702330168,0.602064564100674
1450,5,0.84,0.287221702330168,0.602064564100674
1450,5,0.86,0.287221702330168,0.602064564100674
1450,5,0.88,0.287221702330168,0.602064564100674
1450,5,0.9,0.287221702330168,0.602064564100674
1450,5,0.92,0.287221702330168,0.602064564100674
1450,5,0.94,0.285448518292341,0.600222659911979
1450,5,0.96,0.285688274115283,0.589022969261232
1450,5,0.98,0.286115177027677,0.578036488768208
1450,5,1,0.281173712605423,0.572569974787007
1500,5,0.2,0.356537587799416,0.545941699491024
1500,5,0.22,0.356537587799416,0.545941699491024
1500,5,0.24,0.356537587799416,0.545941699491024
1500,5,0.26,0.356537587799416,0.545941699491024
1500,5,0.28,0.356537587799416,0.545941699491024
1500,5,0.3,0.356537587799416,0.545941699491024
1500,5,0.32,0.356537587799416,0.545941699491024
1500,5,0.34,0.356537587799416,0.545941699491024
1500,5,0.36,0.314822700194762,0.583452429918013
1500,5,0.38,0.314822700194762,0.583452429918013
1500,5,0.4,0.314822700194762,0.583452429918013
1500,5,0.42,0.314822700194762,0.583452429918013
1500,5,0.44,0.314822700194762,0.583452429918013
1500,5,0.46,0.314822700194762,0.583452429918013
1500,5,0.48,0.285688963842888,0.596928580890569
1500,5,0.5,0.285688963842888,0.596928580890569
1500,5,0.52,0.285688963842888,0.596928580890569
1500,5,0.54,0.289356142431053,0.601694925672158
1500,5,0.56,0.285688963842888,0.596928580890569
1500,5,0.58,0.287663196168836,0.599434774773907
1500,5,0.6,0.287663196168836,0.599434774773907
1500,5,0.62,0.287663196168836,0.599434774773907
1500,5,0.64,0.289356142431053,0.601694925672158
1500,5,0.66,0.285688963842888,0.596928580890569
1500,5,0.68,0.285688963842888,0.596928580890569
1500,5,0.7,0.285688963842888,0.596928580890569
1500,5,0.72,0.285688963842888,0.596928580890569
1500,5,0.74,0.289356142431053,0.601694925672158
1500,5,0.76,0.289356142431053,0.601694925672158
1500,5,0.78,0.291079724374039,0.602583260737542
1500,5,0.8,0.278570355240165,0.586476761308664
1500,5,0.82,0.278944412513641,0.587239929789493
1500,5,0.84,0.278893390242024,0.583213433761968
1500,5,0.86,0.278944412513641,0.587239929789493
1500,5,0.88,0.278944412513641,0.587239929789493
1500,5,0.9,0.278944412513641,0.587239929789493
1500,5,0.92,0.280409315589649,0.587285668987331
1500,5,0.94,0.280409315589649,0.587285668987331
1500,5,0.96,0.280409315589649,0.587285668987331
1500,5,0.98,0.280409315589649,0.587285668987331
1500,5,1,0.280409315589649,0.587285668987331
1550,5,0.2,0.360909384430391,0.551072125547938
1550,5,0.22,0.360909384430391,0.551072125547938
1550,5,0.24,0.360909384430391,0.551072125547938
1550,5,0.26,0.360909384430391,0.551072125547938
1550,5,0.28,0.360909384430391,0.551072125547938
1550,5,0.3,0.361445198898091,0.551707766699654
1550,5,0.32,0.361445198898091,0.551707766699654
1550,5,0.34,0.361445198898091,0.551707766699654
1550,5,0.36,0.361445198898091,0.551707766699654
1550,5,0.38,0.361445198898091,0.551707766699654
1550,5,0.4,0.30908509031153,0.566914660758239
1550,5,0.42,0.298126590478022,0.61132229686363
1550,5,0.44,0.301281660816661,0.611295224050623
1550,5,0.46,0.301281660816661,0.611295224050623
1550,5,0.48,0.301211254600134,0.611004755327731
1550,5,0.5,0.301211254600134,0.611004755327731
1550,5,0.52,0.298041738299854,0.611059649018315
1550,5,0.54,0.301211254600134,0.611004755327731
1550,5,0.56,0.301211254600134,0.611004755327731
1550,5,0.58,0.300777804271082,0.611942952975865
1550,5,0.6,0.297626546741855,0.612018614363797
1550,5,0.62,0.300777804271082,0.611942952975865
1550,5,0.64,0.300777804271082,0.611942952975865
1550,5,0.66,0.300777804271082,0.611942952975865
1550,5,0.68,0.300777804271082,0.611942952975865
1550,5,0.7,0.300777804271082,0.611942952975865
1550,5,0.72,0.300777804271082,0.611942952975865
1550,5,0.74,0.297626546741855,0.612018614363797
1550,5,0.76,0.286291462671676,0.598983256759425
1550,5,0.78,0.286291462671676,0.598983256759425
1550,5,0.8,0.286291462671676,0.598983256759425
1550,5,0.82,0.286291462671676,0.598983256759425
1550,5,0.84,0.286291462671676,0.598983256759425
1550,5,0.86,0.282941824726247,0.598777420262284
1550,5,0.88,0.286291462671676,0.598983256759425
1550,5,0.9,0.286291462671676,0.598983256759425
1550,5,0.92,0.286291462671676,0.598983256759425
1550,5,0.94,0.286291462671676,0.598983256759425
1550,5,0.96,0.286291462671676,0.598983256759425
1550,5,0.98,0.286291462671676,0.598983256759425
1550,5,1,0.282941824726247,0.598777420262284
1600,5,0.2,0.357319196589472,0.547491982801544
1600,5,0.22,0.357319196589472,0.547491982801544
1600,5,0.24,0.357319196589472,0.547491982801544
1600,5,0.26,0.357319196589472,0.547491982801544
1600,5,0.28,0.357319196589472,0.547491982801544
1600,5,0.3,0.357319196589472,0.547491982801544
1600,5,0.32,0.357319196589472,0.547491982801544
1600,5,0.34,0.357319196589472,0.547491982801544
1600,5,0.36,0.357319196589472,0.547491982801544
1600,5,0.38,0.357319196589472,0.547491982801544
1600,5,0.4,0.297113574866811,0.561647288266324
1600,5,0.42,0.297113574866811,0.561647288266324
1600,5,0.44,0.296025821420673,0.608675008742511
1600,5,0.46,0.296025821420673,0.608675008742511
1600,5,0.48,0.296025821420673,0.608675008742511
1600,5,0.5,0.296025821420673,0.608675008742511
1600,5,0.52,0.296025821420673,0.608675008742511
1600,5,0.54,0.296025821420673,0.608675008742511
1600,5,0.56,0.272979438089457,0.601055970548914
1600,5,0.58,0.272979438089457,0.601055970548914
1600,5,0.6,0.272979438089457,0.601055970548914
1600,5,0.62,0.272979438089457,0.601055970548914
1600,5,0.64,0.272979438089457,0.601055970548914
1600,5,0.66,0.272979438089457,0.601055970548914
1600,5,0.68,0.272979438089457,0.601055970548914
1600,5,0.7,0.272979438089457,0.601055970548914
1600,5,0.72,0.284697064085283,0.597532542300811
1600,5,0.74,0.284697064085283,0.597532542300811
1600,5,0.76,0.284697064085283,0.597532542300811
1600,5,0.78,0.284697064085283,0.597532542300811
1600,5,0.8,0.284697064085283,0.597532542300811
1600,5,0.82,0.284697064085283,0.597532542300811
1600,5,0.84,0.284697064085283,0.597532542300811
1600,5,0.86,0.284697064085283,0.597532542300811
1600,5,0.88,0.284697064085283,0.597532542300811
1600,5,0.9,0.284697064085283,0.597532542300811
1600,5,0.92,0.284697064085283,0.597532542300811
1600,5,0.94,0.286258285526928,0.597200928965859
1600,5,0.96,0.286258285526928,0.597200928965859
1600,5,0.98,0.286258285526928,0.597200928965859
1600,5,1,0.286258285526928,0.597200928965859
1650,5,0.2,0.363264081686525,0.551130976772459
1650,5,0.22,0.363264081686525,0.551130976772459
1650,5,0.24,0.363264081686525,0.551130976772459
1650,5,0.26,0.363264081686525,0.551130976772459
1650,5,0.28,0.363264081686525,0.551130976772459
1650,5,0.3,0.363264081686525,0.551130976772459
1650,5,0.32,0.363264081686525,0.551130976772459
1650,5,0.34,0.363264081686525,0.551130976772459
1650,5,0.36,0.363264081686525,0.551130976772459
1650,5,0.38,0.363264081686525,0.551130976772459
1650,5,0.4,0.363264081686525,0.551130976772459
1650,5,0.42,0.363264081686525,0.551130976772459
1650,5,0.44,0.363264081686525,0.551130976772459
1650,5,0.46,0.297255625145546,0.561808971843266
1650,5,0.48,0.284299094510024,0.601319903522437
1650,5,0.5,0.284299094510024,0.601319903522437
1650,5,0.52,0.284299094510024,0.601319903522437
1650,5,0.54,0.284299094510024,0.601319903522437
1650,5,0.56,0.284866482651933,0.60257479909514
1650,5,0.58,0.284866482651933,0.60257479909514
1650,5,0.6,0.254409788347421,0.590941023869176
1650,5,0.62,0.254409788347421,0.590941023869176
1650,5,0.64,0.254409788347421,0.590941023869176
1650,5,0.66,0.282122035213653,0.590598230710727
1650,5,0.68,0.282122035213653,0.590598230710727
1650,5,0.7,0.282122035213653,0.590598230710727
1650,5,0.72,0.282122035213653,0.590598230710727
1650,5,0.74,0.282122035213653,0.590598230710727
1650,5,0.76,0.282122035213653,0.590598230710727
1650,5,0.78,0.282122035213653,0.590598230710727
1650,5,0.8,0.282122035213653,0.590598230710727
1650,5,0.82,0.282122035213653,0.590598230710727
1650,5,0.84,0.282122035213653,0.590598230710727
1650,5,0.86,0.279402288658524,0.587781538764573
1650,5,0.88,0.279402288658524,0.587781538764573
1650,5,0.9,0.279402288658524,0.587781538764573
1650,5,0.92,0.279402288658524,0.587781538764573
1650,5,0.94,0.279525212983918,0.587780071232276
1650,5,0.96,0.279525212983918,0.587780071232276
1650,5,0.98,0.279525212983918,0.587780071232276
1650,5,1,0.279525212983918,0.587780071232276
1700,5,0.2,0.366465368393145,0.553463085021889
1700,5,0.22,0.366465368393145,0.553463085021889
1700,5,0.24,0.366465368393145,0.553463085021889
1700,5,0.26,0.366465368393145,0.553463085021889
1700,5,0.28,0.366465368393145,0.553463085021889
1700,5,0.3,0.366465368393145,0.553463085021889
1700,5,0.32,0.366465368393145,0.553463085021889
1700,5,0.34,0.366465368393145,0.553463085021889
1700,5,0.36,0.366465368393145,0.553463085021889
1700,5,0.38,0.366465368393145,0.553463085021889
1700,5,0.4,0.367132000552234,0.554428343686416
1700,5,0.42,0.237061551450971,0.577101972794917
1700,5,0.44,0.237061551450971,0.577101972794917
1700,5,0.46,0.246763105928202,0.583502207280877
1700,5,0.48,0.246763105928202,0.583502207280877
1700,5,0.5,0.246763105928202,0.583502207280877
1700,5,0.52,0.246763105928202,0.583502207280877
1700,5,0.54,0.246763105928202,0.583502207280877
1700,5,0.56,0.246763105928202,0.583502207280877
1700,5,0.58,0.246763105928202,0.583502207280877
1700,5,0.6,0.246763105928202,0.583502207280877
1700,5,0.62,0.246763105928202,0.583502207280877
1700,5,0.64,0.252332680083931,0.588035982665912
1700,5,0.66,0.247992588034474,0.585630499652134
1700,5,0.68,0.247992588034474,0.585630499652134
1700,5,0.7,0.247992588034474,0.585630499652134
1700,5,0.72,0.247992588034474,0.585630499652134
1700,5,0.74,0.253422996546079,0.59016427503717
1700,5,0.76,0.253422996546079,0.59016427503717
1700,5,0.78,0.280600293492863,0.592925498073026
1700,5,0.8,0.276776069633257,0.580280876652462
1700,5,0.82,0.276776069633257,0.580280876652462
1700,5,0.84,0.276776069633257,0.580280876652462
1700,5,0.86,0.27458406830432,0.582956416018352
1700,5,0.88,0.27458406830432,0.582956416018352
1700,5,0.9,0.27458406830432,0.582956416018352
1700,5,0.92,0.273591324527957,0.582697993492252
1700,5,0.94,0.279115065370299,0.581435151904863
1700,5,0.96,0.278630541286615,0.583946692822684
1700,5,0.98,0.273591324527957,0.582697993492252
1700,5,1,0.273591324527957,0.582697993492252
1750,5,0.2,0.360281367321439,0.551234085551182
1750,5,0.22,0.360281367321439,0.551234085551182
1750,5,0.24,0.360281367321439,0.551234085551182
1750,5,0.26,0.360281367321439,0.551234085551182
1750,5,0.28,0.360281367321439,0.551234085551182
1750,5,0.3,0.360281367321439,0.551234085551182
1750,5,0.32,0.360281367321439,0.551234085551182
1750,5,0.34,0.360281367321439,0.551234085551182
1750,5,0.36,0.360281367321439,0.551234085551182
1750,5,0.38,0.301011190373308,0.567685347627153
1750,5,0.4,0.301011190373308,0.567685347627153
1750,5,0.42,0.301768887611834,0.578101580304566
1750,5,0.44,0.301768887611834,0.578101580304566
1750,5,0.46,0.301768887611834,0.578101580304566
1750,5,0.48,0.301768887611834,0.578101580304566
1750,5,0.5,0.279646367226302,0.591679726598343
1750,5,0.52,0.279646367226302,0.591679726598343
1750,5,0.54,0.279646367226302,0.591679726598343
1750,5,0.56,0.279646367226302,0.591679726598343
1750,5,0.58,0.279646367226302,0.591679726598343
1750,5,0.6,0.279646367226302,0.591679726598343
1750,5,0.62,0.279646367226302,0.591679726598343
1750,5,0.64,0.279646367226302,0.591679726598343
1750,5,0.66,0.279646367226302,0.591679726598343
1750,5,0.68,0.279646367226302,0.591679726598343
1750,5,0.7,0.298130690988695,0.592917709247227
1750,5,0.72,0.298130690988695,0.592917709247227
1750,5,0.74,0.298130690988695,0.592917709247227
1750,5,0.76,0.298130690988695,0.592917709247227
1750,5,0.78,0.298130690988695,0.592917709247227
1750,5,0.8,0.285052777808559,0.579369659164716
1750,5,0.82,0.285052777808559,0.579369659164716
1750,5,0.84,0.287573771587962,0.578292673949434
1750,5,0.86,0.285297986161379,0.578654180707791
1750,5,0.88,0.285297986161379,0.578654180707791
1750,5,0.9,0.286690010498679,0.580884627592438
1750,5,0.92,0.286690010498679,0.580884627592438
1750,5,0.94,0.287371423159997,0.579008152406358
1750,5,0.96,0.287371423159997,0.579008152406358
1750,5,0.98,0.287573771587962,0.578292673949434
1750,5,1,0.285052777808559,0.579369659164716
1800,5,0.2,0.354741675002507,0.563003572275634
1800,5,0.22,0.354741675002507,0.563003572275634
1800,5,0.24,0.354741675002507,0.563003572275634
1800,5,0.26,0.354741675002507,0.563003572275634
1800,5,0.28,0.354741675002507,0.563003572275634
1800,5,0.3,0.354741675002507,0.563003572275634
1800,5,0.32,0.354741675002507,0.563003572275634
1800,5,0.34,0.354741675002507,0.563003572275634
1800,5,0.36,0.354741675002507,0.563003572275634
1800,5,0.38,0.298422818626849,0.575780798528502
1800,5,0.4,0.298422818626849,0.575780798528502
1800,5,0.42,0.298422818626849,0.575780798528502
1800,5,0.44,0.298422818626849,0.575780798528502
1800,5,0.46,0.298422818626849,0.575780798528502
1800,5,0.48,0.298422818626849,0.575780798528502
1800,5,0.5,0.298422818626849,0.575780798528502
1800,5,0.52,0.267841116958253,0.595879804716463
1800,5,0.54,0.267841116958253,0.595879804716463
1800,5,0.56,0.267841116958253,0.595879804716463
1800,5,0.58,0.267841116958253,0.595879804716463
1800,5,0.6,0.267841116958253,0.595879804716463
1800,5,0.62,0.267841116958253,0.595879804716463
1800,5,0.64,0.267841116958253,0.595879804716463
1800,5,0.66,0.267841116958253,0.595879804716463
1800,5,0.68,0.267841116958253,0.595879804716463
1800,5,0.7,0.267841116958253,0.595879804716463
1800,5,0.72,0.267841116958253,0.595879804716463
1800,5,0.74,0.252792484195772,0.584031210297936
1800,5,0.76,0.252713819765937,0.584959711225801
1800,5,0.78,0.262047645155992,0.582483690050569
1800,5,0.8,0.262047645155992,0.582483690050569
1800,5,0.82,0.262047645155992,0.582483690050569
1800,5,0.84,0.262131761496549,0.582086582141145
1800,5,0.86,0.267217955902657,0.581844791647758
1800,5,0.88,0.267217955902657,0.581844791647758
1800,5,0.9,0.267217955902657,0.581844791647758
1800,5,0.92,0.267217955902657,0.581844791647758
1800,5,0.94,0.267217955902657,0.581844791647758
1800,5,0.96,0.267217955902657,0.581844791647758
1800,5,0.98,0.267217955902657,0.581844791647758
1800,5,1,0.267217955902657,0.581844791647758
1850,5,0.2,0.347353144553776,0.547861613541229
1850,5,0.22,0.347353144553776,0.547861613541229
1850,5,0.24,0.347353144553776,0.547861613541229
1850,5,0.26,0.347353144553776,0.547861613541229
1850,5,0.28,0.347353144553776,0.547861613541229
1850,5,0.3,0.347353144553776,0.547861613541229
1850,5,0.32,0.347353144553776,0.547861613541229
1850,5,0.34,0.347353144553776,0.547861613541229
1850,5,0.36,0.347353144553776,0.547861613541229
1850,5,0.38,0.297333502509255,0.57052544760842
1850,5,0.4,0.297333502509255,0.57052544760842
1850,5,0.42,0.297333502509255,0.57052544760842
1850,5,0.44,0.297333502509255,0.57052544760842
1850,5,0.46,0.297333502509255,0.57052544760842
1850,5,0.48,0.280563792000174,0.586736856964577
1850,5,0.5,0.280563792000174,0.586736856964577
1850,5,0.52,0.280563792000174,0.586736856964577
1850,5,0.54,0.280563792000174,0.586736856964577
1850,5,0.56,0.280563792000174,0.586736856964577
1850,5,0.58,0.280563792000174,0.586736856964577
1850,5,0.6,0.283408706329914,0.588139194498032
1850,5,0.62,0.280563792000174,0.586736856964577
1850,5,0.64,0.280563792000174,0.586736856964577
1850,5,0.66,0.280563792000174,0.586736856964577
1850,5,0.68,0.280563792000174,0.586736856964577
1850,5,0.7,0.280563792000174,0.586736856964577
